vin,sellingprice
wbadx7c50de746760,33483.08345734127
sajea51cx4wd82070,2227.1409970238096
1vwbh7a35dc060358,12418.853426464255
1gndt13s452144701,3898.4121347402593
1ftsw21r19ea55427,21498.2068452381
5uxzv4c51d0b02938,34111.47972470238
1fahp24w28g184228,5962.842881944444
jf1znaa19d1717721,19604.949776785717
1c4njcba9ed843754,16311.778273809525
3d4gg57v09t142196,11354.285714285714
1g1pc5sb5e7156575,10973.457440476188
1gys4bef2dr267691,46539.93861607143
2hgfg11817h558432,5554.051339285713
1g4hp54kx3u279201,1103.911830357143
5gakrced0cj345539,25075.963541666664
jthce1bl3d5009780,33612.26624503968
2t2bk1ba7cc148943,25755.809151785717
1j4ba5h14bl592546,25798.138020833336
jteew44a292028801,11885.877976190477
4jgab54e5xa132740,1357.8373015873015
3vwjp7at1cm613034,11905.556175595239
1gkds13s632341818,8960.510912698413
wauaf78e08a095688,7687.620287698413
jn1cv6ap4dm717564,21665.249722898363
1gys4def6cr215961,38906.33742559524
5fnyf18554b002163,3125.5468750000005
1mefm40145g622189,1688.1454613095239
4t1bf1fk6cu030652,13781.680274548267
1n4al2ap2cn459675,12571.730248917753
1n4az0cp2dc407847,10504.847470238095
3fahp06z37r211424,4913.506944444443
5gadv33l05d225112,2682.5558035714294
1n4al2ap9cc157215,12190.6767355428
5uxwx5c50cl721740,24151.55970982142
jn1cv6ap4dm714695,22337.878724965267
wdbjf82g9yx028084,2556.1979166666665
wdbtk56f67f218143,7729.140625
wba3k5c58ekt33308,38985.56361607143
jtmzd33v175075789,8003.147321428572
wmwsu3c59ct543224,12750.56640625
jthbn30f820073330,7286.670386904762
3n1bc1ap1bl394098,5335.386904761905
jhlrm4h7xcc027183,20015.02046130952
2gcec19c871731306,8556.12537202381
5tfnx4cn5bx007441,11693.913690476189
1fafp24105g175602,3563.090277777778
1g2zg57n584135761,4776.348586309524
1n4al2ap7cn562042,7980.39806547619
1c4bjweg5cl184580,24492.135416666664
1g6dp577960116872,4070.517113095238
jtjzk1ba6b2004667,24963.33147321429
1g1pc5sb7d7203250,8413.268229166666
kl1td6de3ab054397,3534.233123647187
1fafp44664f185644,3512.018229166667
kmhcm46c69u306874,4721.156994047619
3vw2k7aj0dm267822,11211.629464285712
2g1wh55k919119434,1089.8214285714287
1j4ba3h1xbl574783,21324.851562500004
4usbt33483ls48221,7019.2013888888905
1ftww3br5aea11053,13614.104042658731
1fmcu93188ke28789,7632.74925595238
kmhcu4ae0eu592708,11110.378880718952
1n4aa5ap9bc847293,16655.452008928572
1n4al3ap2ec132343,14624.496527777777
1n4al2ap5bn470863,8238.264508928572
1gceg15w8x1069740,740.1181175595239
4t1be32k55u003546,3494.099702380953
1c3cdzab7cn259165,9886.48985745614
1fadp3f29dl320886,9495.788876488095
1fmzu64k45ub17215,4820.9765625
ja32u2fu1du017566,8237.15329410173
jn8az08wx6w541067,3491.1458333333344
2cndl13f386011409,8532.626488095239
1n4al3ap8ec102599,16439.82956203315
1hgcp3f80ca029814,16406.992807539682
5fnyf28126b049964,6589.0662202380945
jtjzb1ba7c2407896,33966.34300595238
3fa6p0h93er261032,14906.108630952383
4s3bmbc60e3038505,19492.56459686147
1gc2cvcg7bz411965,7965.303199404762
2gtec19t041260828,5346.927083333334
1fmru17l82la59666,2006.1551339285718
wbana73545b815118,9324.977678571428
1j4ga591x9l707889,20914.486607142862
2g4gs5er2d9137266,12270.042734213252
5tfrv54148x049066,15298.939732142855
2g1wf5e39c1151252,6542.408854166667
3fadp4bj4em103488,9803.106398809525
jn1av7ap9em690621,34987.23586309524
5xyktca63fg563633,17902.566964285714
1fm5k8d8xdgc86592,21683.498511904767
1fmzk06175ga48624,3490.2790178571427
jthhp5bc7f5001143,61380.87194940476
5lmeu27rx1lj21945,1182.455357142857
1ft7x2a62cec00863,30970.75892857143
1g1jc5sgxd4227593,8540.057849702382
jm3ke4cy0f0430940,19296.979166666668
js2yc5a52c6300048,6437.775297619047
1c3cdzab9en126572,11393.796502976189
1hgcp2f30ca054226,12320.341260252833
2hgfb2f90eh544413,16779.683779761905
4t1ce30px7u758620,5428.190104166667
3fadp4aj8dm155545,8922.79761904762
jf1znaa19d2728048,16693.688616071424
4t1bk3db3bu390020,15051.742311507936
3lnhm261x6r650509,4900.9337797619055
1n4al3ap9dn490655,11435.459978389667
jtdbt923071023990,2274.6875
3gnfk16z32g301514,3084.088541666667
1vwap7a39cc020782,11302.953869047618
5j6tf2h58cl000638,18402.265624999996
1a8hx58247f500812,3382.6370287698414
1zvbp8am6e5234297,17577.829968944097
1vwbp7a31dc016182,12405.974857390875
1g1jc5sh6d4158636,8323.05208333333
3fa6p0h71dr219651,11594.711217214159
3fa6p0hd1er138222,14955.353422619046
2g1wc5e35e1177830,14835.174169146827
1gker33727j138864,10197.425595238095
wbanb53567cp07503,8212.3046875
1c3ccbbb2dn678972,9507.725388001756
1gkev33788j199424,12273.25086805556
kmhgh4jh6cu052213,25825.993303571428
kndjt2a54d7482132,10243.110119047622
5xyzt3lb9dg058492,16547.568204365078
1fmhk7d8xcga97852,24058.682543488205
1gkev13748j147728,8950.91331845238
jtdkn3du2e1788497,16733.180183531746
waurv78t49a004105,21362.50558035714
3ln6l2g97dr819994,22461.502717372856
jn1cv6ap1cm931944,18282.37072172619
1fadp3f29dl167166,8463.712210213032
salvr2bg8dh730711,41053.11879960317
jh4db7656ts012751,517.59765625
1gcek19jx7z537532,15176.350446428569
2fmdk3ak0bba29363,18831.426785714288
jm1bl1u67b1432456,10636.699528769841
5n1aa08a85n723163,5910.409226190477
waukgafl8da069740,42946.93359374999
5n1bv28u44n355755,2501.243035368217
1zvbp8am3e5262462,18034.730282738095
5tdbk3eh3cs121450,22524.600074404763
3lnhm26t18r656669,5762.578125
wbadw3c54ce821454,27546.043526785714
1j4ff48b89d237339,10294.37748015873
2gnalbek3e6197544,20419.330357142855
js2yc415485109948,5243.22265625
2b3la53t49h620809,9567.587425595237
3fa6p0hdxer204606,15052.981542048637
1zvbp8am9e5201603,18134.476456137465
kmhtc6ad0du139872,14808.280629960318
3fadp4fj2cm102265,10709.65587797619
5tddk3dc8ds052643,19376.629557291668
1fmcu9g91dua40768,13844.706101190477
1c3cdzab8cn331636,8677.40158279221
2g1fb3d38c9211119,16881.205357142855
2g4ws52j441188616,573.6430431547619
1g1za5e08cf315424,8987.968437732095
5n1aa08d48n615654,11640.375124007936
1gnscje08dr228674,28105.22321428572
3n1ab6ap0cl630625,10847.881944444443
1hgcp2f66ca071641,14912.341761887667
jhlre38537c000791,7647.332589285716
5fnyf3h43db036864,24732.591145833332
jf1znaa15e9701826,18117.341889880954
jn1cv6ap4cm937110,21625.97842261905
2t1bu4ee9bc624574,9363.193824404761
2d4rn4de0ar331483,7041.331845238094
2g1wg5ek2b1251910,8470.846466660185
1ftnx21lxyea72697,5903.906249999999
wmwrc33463tc47900,3235.074404761904
3fadp4bj2em190680,10982.8125
2fmdk52cx9bb07452,8760.680803571428
1n4aa5ap2dc827860,15683.212642609127
5fnyf3h51fb023512,29442.327008928576
kmhhu6kh0bu052488,16097.71205357143
wbaph7c52be852280,20070.661582341276
shsrd78843u134491,4329.868396577381
1fa6p0h74e5366972,14492.332552990709
19uua56623a043021,1938.9784846230157
jn8az1mw9cw210052,15922.446056547617
wmwmm33508tp71600,8457.991071428572
1gkev23757j134457,10396.112971230159
1n4aa5ap3dc825115,15256.018601190477
1g1pc5sb2e7279542,12364.808407738094
wbanw53548ct52966,10757.77560763889
1j4gl48kx7w519707,6976.718750000001
5xyktca65fg585388,20331.731939935064
1g4ge5gv9af154991,8285.41294642857
1gnec13r9xj416105,1191.946755501443
2g1wd58c279267465,4554.495231331169
5tenl42n74z462347,6788.151041666666
1ft7x2bt9beb07311,25081.21372767858
1j4gr48k76c186297,6341.116071428572
5npdh4ae0dh217519,11092.259424603177
4jgdf7ce2da240145,41123.30818452381
4t1bk36b58u309766,8067.937127976191
1zvft80n955128255,5161.72619047619
1n4al2ap0cc185257,13769.761645038994
1zvbp8cu4d5263616,37331.03794642858
4t1bf1fk9eu816061,17488.630952380954
2lmdj6jk2dbl12813,29101.854538690473
3gtrcve01ag212634,21439.453125
3vwgf71k47m195871,5315.130208333333
2c3cdxbg4dh688224,13990.069618055557
wbasn4c59bc209938,26695.473400297622
1g1pf5sc6c7376983,11026.86755952381
5y2sl62823z412345,1711.988622271825
2g1wg5e35c1229295,9616.293165088924
3fa6p0d97fr154217,22421.522817460318
2g4wb52k311253525,1330.8277529761906
1g6dn57p090167851,31394.274553571428
5uxfe83508l163189,16826.590401785717
1g2al55h997221970,11757.301587301588
2gkaltek0e6138678,22112.116815476194
2g1wb58k181217959,3382.6953124999995
1fahp3f29cl254632,8729.996279761905
3fa6p0hr6dr201289,12916.276887175321
2g1fj1ej4a9106725,13724.422433035712
1g2mb35b48y104029,4654.786086309525
4t1bf1fk9eu416596,15369.051339285714
2lmdj8jk3ebl10971,32881.33556547619
1j8gr48k47c566326,8284.022817460318
5tdbk3eh2as031994,20316.884300595233
2hnyd18854h519628,2703.5286458333335
1fm5k7d88dgc24151,25527.407363897975
2c4rdgbg7er360572,21170.848214285717
wvwml7an4ae506110,7569.285714285715
1ftzr45e54pa64217,4784.742373511905
1n4aa5ap9bc859525,16589.97581845238
1j8ff47wx7d131667,4652.699032738095
jn8as5mv8dw639378,13040.386904761906
jn8az08wx7w657192,9856.726190476189
1n4aa5ap2bc853016,15351.439112103177
3c3el55h9yt259937,1531.364143668831
2cnaldew9a6270087,9749.817708333332
3d7ha18h35g787681,13974.04575892857
2gnalbek6e6325520,19981.400669642855
1gner23d39s121054,10179.512817911256
1ftpw14v98fc26538,14919.129464285712
knage123885199663,4602.879464285714
2t2zk1ba0cc074585,28273.487103174604
5npeb4ac5dh671589,9727.005039231602
jthbk1ggxd2046441,25340.418526785714
2b3ka43r28h174328,4435.634704968944
1fahp3h25cl437829,8434.611979166668
3gnal2ek6es648645,14376.89484126984
2g1wb58n089129397,5920.8953373015875
1gnec13r6xj552515,824.98046875
jm1bl1u77d1772881,9979.627988672537
1g1pg5sbxf7105109,17457.463417658735
wba3a5g54dnp18892,23024.30524553571
4t1bf1fk7eu399846,16673.985865168514
3g5da03l56s579046,1744.8716517857144
1ftne2ewxeda96266,20943.947235303513
jtmzf4dvxc5047028,14594.966517857145
1fahp2d98dg146300,11970.807291666668
3fa6p0h78er221141,15683.614831349205
1c3cdzab9dn771317,11136.047009561807
1d7ha18n03j556531,3557.239583333333
jn8cs1mw8em413087,31085.99505208333
2c4rc1bg9er399616,18777.95018528245
jn1cv6ar7dm754268,23251.159888671376
jn8az1mw8dw311813,15493.029761904763
3d4pg5fv3at160181,6865.076264880952
1ftkr1ad2bpa74908,9114.98428252918
jn1cv6arxcm678172,18574.639249639255
1gcgg25u251249967,2908.3007812500005
1g1za5e10bf354547,9780.574893686477
1fm5k8d81egc41039,30668.574463502508
2c4rdgcg6er173239,16108.641408504689
1fahp2d83eg162008,16898.582589285717
jn8as5mt9cw272097,14519.679089026917
3fa6p0k96er261079,17483.363095238095
wmwzc3c52cwl81906,19743.124999999996
nm0ae8f72e1136685,17198.697916666668
jthkd5bh7b2013640,15514.50706845238
kmhct4ae2cu040045,7384.60193452381
3lnhm26186r625222,5169.023437499999
1fmcu9j97euc77758,20164.148065476187
1nxbr32e36z577174,4693.738839285715
1d4gp25b25b129436,1115.8333333333333
2gkflwek1e6211046,19784.473586309527
5tddk3ehxbs066695,25550.37853422619
1n4al2apxcn423247,11796.148177656329
5npe24afxfh005146,13962.371651785717
1ft8w3b67ceb07459,18345.094866071428
1g4hp57207u147274,4888.830431547618
wddng86x37a126142,23478.640252976198
4a3aa46g72e156780,1170.1990327380952
1fmcu0c73akd12552,7796.407264610389
wdcyr49e85x158528,9552.198040674602
3lnhl2gc8cr808702,15882.710193452378
wba3b3c52df530275,25713.5509672619
4t1bd1eb4du002180,24044.53869047619
wbaxg5c55ddy35358,30287.472098214283
2t2zk1ba2cc067914,28190.455729166668
km8jucag3eu824950,18299.680059523813
1ftfw1e89afd58502,19510.278273809523
jhmfb2f51cs004844,12393.003885582013
5npdh4ae8dh307310,11376.458953373018
1c3cdfaa9dd290575,10717.85414430458
5xykt3a69fg557142,19441.25682043651
1c3cdzcb5dn636798,9812.459673147372
jnkcv51e93m307605,3550.824032738095
kndjp3a57e7058861,13300.527686403508
jn8as5mt7bw183479,13543.303571428572
1n4al2apxcn433471,11066.350495020506
jthbe1bl7d5002956,34690.78497023809
1n6ba0ek7bn302372,18183.463541666664
knaln4d79e5128385,18122.488839285714
kmhd35lh3eu171697,12518.89880952381
1fmcu0gx9eud45978,23842.736235119057
2c4rdgcg7er323097,17254.750477367645
1g8zv57767f141830,3354.5386904761904
1n4al2ap8cn545671,9784.418591485508
1hgcb7659na127352,511.880580357143
1c3cdfaa7dd316008,10588.495163690475
jn1cv6fe1dm770150,31362.036830357145
1fmfu175x9la14582,9680.431547619048
3tmmu4fn1bm036201,20900.05580357143
5n1ar18wx6c623119,7760.69393382353
4t1bf1fk7cu614915,15059.723772321431
1b3hb48b87d149819,3169.8933531746034
4s3bmbc64e3038524,20435.091765873018
1gccscf99b8126523,12881.302083333332
5npeb4ac7dh729864,11639.873774867172
3n1ab6ap2cl673217,11546.256009615383
jf2shafc8bh745836,12736.555369543652
3fa6p0ruxer152716,22338.52120535714
1n4aa5ap2dc843685,21205.440848214283
3gnfk16z62g264894,2176.9921875000005
1ftex1e61afc74438,35098.84486607143
5gtdn136768184817,16176.048487103179
1fmcu0d70bka30840,12495.64732142857
5tfjx4gn8dx018378,23019.49900793651
1d8hd48p47f556868,4622.127356150796
knafx4a69e5139891,7373.055555555555
2b3ca3cv8ah286522,9800.567505411256
1fafp44412f179990,2996.8861607142853
1c3ccbcg8en121480,15194.854910714288
1c3cdzcb1dn661942,9133.9123576902
2c3ccakt2eh315973,24680.282738095237
4t1bf1fk6cu021966,15012.175069552275
1fahp3f20cl386095,9236.940611471862
yv1rs58d622141730,1267.836343344156
kmhd35lh2eu171223,9968.537946428572
3d7kr28a87g828767,17682.61532738095
wp0ac2a72cl090547,54882.338169642855
yv1cn59h341092557,3255.9399801587306
1a4gp45r06b731009,2074.661458333333
5tdzt34a04s209972,6678.10267857143
kndjt2a69c7444693,12704.977678571428
3n1ce2cp1el407048,11872.661492153678
1g6ds5ev7a0133064,13675.351562500004
1hgcr2f33ea043539,15552.760416666666
5tdbt44a51s030023,2444.2199900793644
1ftfx1et5bfc64202,26426.041666666664
1vwbp7a38cc038498,12664.241691468254
4t1bf3ek6bu767006,11527.161458333334
1fahp2e80dg206091,13327.71205357143
1ft7x2b6xceb34867,23655.32738095239
2g1wf5ek3b1221883,7095.662202380951
wbaul7c57bvm80839,21969.754464285714
5xxgm4a72dg212778,11270.900691161884
jthbk1eg5c2476430,21793.839285714283
3gnal2ek1fs503305,18340.804191468254
jthbf5c26c5162917,22894.84331389553
wdbuf83j75x167620,8557.31956845238
1c3ccbcg1dn526093,13544.543030753968
wmeej3ba4dk601238,7130.12462797619
1c4njrcb5ed773681,19465.203373015873
1c3ccbcg5dn578634,14187.611607142857
kmhgc4dd0cu204073,19544.76469494048
1c3cdzab7dn665237,11241.972402597403
2c4rc1cg0dr751639,22010.613839285714
1fmjk1k55aea30074,17261.630478896106
4jgbb86e98a367971,15564.946056547618
5npec4acxch419106,12921.582031250002
wddhf5kb3da675456,30543.417968749996
1fmcu9eg4ckc03537,15909.32692307692
1n4aa5ap8cc825335,14464.947916666664
salak2d45ca597810,41109.57837301588
wmwmm335x8tp71068,6683.249937996033
3fafp37373r175671,1532.568824404762
3gnal2ek8ds582002,9504.276413690477
1hgcp26729a080256,9028.3984375
2g1wf5ek2b1259945,9609.773995535716
5lmjj3j58eel02281,39876.60714285715
5npdh4ae2dh315970,11215.169091714082
wbaya8c59dd227737,43098.06733630953
sajhy174xlc607411,444.08854166666663
1fmcu9j94eub33679,19445.906498015876
1ftfx1ef9dfc41292,25137.00086805555
4t1be46k69u349952,7311.995907738095
3fa6p0g71er115695,14789.76872519841
1c3ccbcg2en158735,14608.984375
2d8hn54p98r152578,6168.051965852131
1j8gr48k67c533537,6161.236979166666
wbaph5g56bnn58976,19076.39694940476
wbskg9c53ce797618,43519.09970238096
wddgf5eb7ar101625,13728.392237103175
1ftfw1et5dkd39719,36809.38988095239
2g1wk15n379189525,2385.553075396825
2gtec19c271640273,8555.39806547619
1n6ad0er7dn750288,21309.2578125
1ftkr1ad6bpa75074,6482.083333333332
3gnal1ek2cs582702,7779.473586309524
1n4aa5ap3cc817093,16107.981770833334
5fnrl38776b419054,4387.171999007936
2c3ka33v39h588861,9568.943452380954
wmwrc33516tk17729,3939.2919146825398
1ftne2ew8eda53965,21996.577523374264
2b3cl3cg7bh512286,15576.23325892857
1g1jc6sg5e4217688,10705.020461309521
4t1fa38p15u057510,5468.510044642857
yv1vw295x1f639431,1199.8586309523807
3n1cn7ap2dl893433,10062.388392857143
wbadx7c52be579749,27899.912574404752
2t1bu4ee9dc020770,12217.552083333332
1n4aa5ap4dc804998,13266.63829985119
1gcrcsea2dz350582,20999.06994047619
2c8gm684x4r315606,2039.7138858035237
1c4ajwag0el253020,25634.815848214286
5xyzt3lb5dg021102,17541.36904761905
2b3ka43g88h235356,6947.806919642858
2c4rc1bg0er449318,17949.504731379733
2c4rdgcg2dr611561,13072.233254097095
1c4njcba3ed749787,9753.53050595238
kmhec4a43da091427,19101.71130952381
1ftfw1ef9dkf80676,26379.097684212575
1gkev33718j118411,13615.130208333332
5xyztdlbxeg167566,18629.65215773809
1fm5k7f84egb64061,26269.62380646825
1g6dg577790110380,11183.934771825396
5n3aa08c98n904334,22614.255952380954
1fm5k8f85ega60734,28456.2656587986
1fbss3bl1cda98694,17694.63895089286
1fmcu9d73ckc22307,13781.808035714284
1n4al2ap0cn417277,12029.164343011624
kndjt2a29b7711696,6237.617807539683
1fadp3e22dl305051,9211.631324404761
wdcgg8hb1bf687532,23444.257812499996
jnkbv61e38m207010,10394.01413690476
1hgcg16532a078112,2309.9432663690477
wbawv5c56ap098831,18524.546130952374
1fahp2e85dg221511,12663.071391369049
wddgf4hb9dr269552,25839.24789186508
2fmdk49c08ba31089,9474.112103174602
1b3el46x76n106497,3452.8218005952376
1g1pf5sc2c7369996,8646.144419642857
5fnyf28487b038673,6635.478050595237
5npdh4aexeh504058,13599.84398414086
1gcek19t0xz118655,1433.5351562500002
1c4rjfjtxec287854,40887.50186011905
3fahp0haxcr356753,7331.917782738096
1nxbr32ex7z797171,4812.757936507936
kndjp3a50f7749134,13710.195312500004
1gndt13s072166309,6517.477678571429
1lnhm81v87y601986,2456.268601190476
1gyfk63877r174009,17067.295386904767
5j8tb3h56dl010787,26037.297247023813
5npdh4ae9eh499399,9852.574404761905
1hgcp2f81ca105583,14430.113038003663
2c3he66gx1h649317,781.2202380952382
2t2bk1ba5dc199617,33321.70572916667
2c4rc1cg3er179967,20971.540178571428
jtees43a882042925,11993.383556547618
wddgf56x38r033165,10502.927827380952
waubfafl1cn011883,21500.02232142857
3n1bc13e29l388977,4893.052455357142
4t1bk1fk6cu009263,15038.71837797619
1ftfw1ef1dfc06975,25133.43783546913
1b4hr28z11f525300,1159.5135788690477
1gkdm19w9yb532337,1506.2487360729551
1c3cc4fb8an208642,3593.452380952381
4t1be32kx5u054587,3029.9466765873026
5j6re48509l004846,13391.581101190477
1n4al2ap5cc174402,10272.123001453489
3fahp0ja5cr348389,11745.45165786942
3fa6p0d98dr260270,18080.73660714286
2g1wf52e749148956,2086.959945436508
jm3tb3bv0b0305591,15931.168154761905
2hgfb2f64ch322914,11965.520833333334
2g4wd582771213992,5060.053943452382
1c3cdzag4dn521625,9939.423804451673
wddgf5hb5ea927390,24668.10751488095
wbaet37482ng76628,3992.5167410714284
jn8az08w76w516384,5138.917410714284
5xxgm4a76eg329975,14626.022447170884
1ftfx1ef8dfb25291,22059.71476032354
jn1cv6ar6cm970949,19137.914806547615
3fa6p0hd4er166015,15026.338877395472
1n4al3ap9dn474939,12364.339657738099
2gcec130781116178,10199.28695436508
jf2sjaec6eh436893,20734.517609126986
2g1wg5e33d1202856,10503.910562094154
1fafp53u15a179531,2468.997395833333
1g1pe5sb2d7151701,10640.808711286529
2d4rn4dg0br731630,7905.685763888887
yv4cy592761247300,5635.054563492064
1n4al3ap7ec322302,15592.172080592105
jtdkn3du9b1474115,13558.034539473683
1gtw7fca5e1901959,22266.767557122643
wdbrf81j73f393703,2463.502604166667
1n4al21e87c220325,5124.950086805557
wddkj7cb8af005608,25344.401041666664
wbalz3c5xcdl72080,42675.15252976191
1c4njpba9ed794370,14297.405133928572
1c3cdzcg5dn709390,11518.48586309524
3gnca23b99s605814,5852.4832589285725
1zvbp8am8e5232308,16723.013392857138
jm3er2bmxb0365075,13858.710937499998
2d4gp44l77r180120,1774.2113095238099
2a8gm68x27r115912,3174.542410714286
3fadp4bj0em159511,9851.52529761905
jtdkn3du1b0322528,11799.680059523806
1fmeu64876ua80696,5718.244047619048
1n4aa5ap7cc823169,13614.158619115262
1hgcr2f34ea182952,16964.860491071424
1ftsw21p86ea58190,17010.794270833336
1gcfg15x571103730,3228.5305059523807
jn1ca21d7st001044,739.7786458333333
5xyzhdag3cg126807,15425.478743433103
1gtr2uea2cz188322,14128.984374999998
3n1ab7ap2dl798886,11477.492559523811
wdbuf77x27b003300,21660.939360119046
km8ju3acxcu345175,12727.377232142853
1n4aa5apxdc826035,14817.588636496268
3n1ab7ap5ey264656,12815.500610500612
5xykt3a69eg488984,15418.932291666666
1c3cdzab2en145853,11880.031622023811
1yvhz8bhxb5m18754,5836.095610119047
1g1pd5sh1b7184497,8078.934151785713
2c4rc1cg3dr751652,20367.492559523813
5tdzk22c57s020644,5539.817708333333
1fmeu31e88ua48223,10064.864211309525
wddhf8jb8da728431,30301.413690476194
jtebu5jr8e5173228,28883.122209821424
1g1zc5eu2cf367502,9430.877594627593
2b3la73w68h197638,7270.539434523808
jn8az1mw0bw181653,16473.594246031746
3vwjz7ajxam024988,6437.135416666666
1n4aa5ap6cc810543,13835.044642857143
jn8as5mv0cw377760,16182.779447115385
jn8as5mv9cw707640,14427.369036345597
1n6ad0er4dn723663,20000.46986607143
2gnflnek4d6263492,15032.047581845238
1gncs13w412159131,771.9391025641025
wmwss5c50ewn67236,21004.86762152778
1hgcr2f56ea197051,20788.23474702381
1n4al2ap7cn527324,9889.193058251381
3fahp07z18r160151,3912.4572172619046
knafe221x95654546,2691.2072172619046
1c3ccbbb9dn714981,9719.051155983776
shsrd78834u255465,4940.4194568452385
jhmge8h53bc016899,9072.022456709956
1fadp3f28dl233321,12255.334652326837
jt2bg22k2y0515598,1587.3614211309523
2c4rdgcg6er391178,11796.556976010097
1ftfw1ef1eke71968,28033.478061793277
km8ju3ag5eu922037,16864.588913690473
1fafp34n97w239329,3956.879340277778
19uua66255a056268,6352.436755952381
1zvbp8emxe5238346,16120.466889880954
1gnskckc1fr502524,48521.22457837302
3fa6p0h72er236606,13892.956349206346
1g1jc5sh8d4126478,10366.889880952382
2fmdk4jc4cba75990,18878.10064935065
2c3cdxct7eh238712,22500.093477294762
2c3cdxjg1eh272327,20797.67113095238
4s4bp67c464308468,8439.259672619046
wmwzf3c57dt490016,13681.586681547618
1n4al3ap0dn469838,11944.618278122849
5tdyk3dc0cs231372,23604.91815476191
3vwrw31c09m512140,7530.288318452381
1fmru15w83la07002,2473.182663690476
4t1be30k94u280248,3825.861235119048
jn1cv6ap6dm300706,22808.13624957447
1vwat7a32ec058742,10457.501240079362
1fmcu0c79bkb83864,7862.395833333332
2mehm75v59x634969,2492.7176339285716
4t1sk12e9pu271560,436.65829613095246
2fmza52431ba14942,568.7704613095237
jtmrf4dv9c5050535,17377.247023809527
3g5da03e95s514135,3038.485863095238
1fmeu63e37ua84415,8334.391741071428
jn1cv6fe2dm772442,32607.555803571424
ja4az3a32ez015357,15519.34709821429
wbapk7c53bf084241,17847.563244047622
jn1cv6ap9cm623162,20743.09957837301
km8sc73d42u213452,1676.5234375000002
1c4bjweg1cl173074,26031.46019345238
2a8gm48l37r208245,3193.9899553571427
1gnskje72er198217,32551.34486607143
2gkalrek5f6112260,21310.651041666664
1g1zt62875f264415,2743.102678571429
1fmyu59hx7ka51724,5845.664062500001
1n4ba41e87c841201,7489.257812500002
1g1zb5e18bf154593,8547.494419642859
5j6rm4h56cl002268,17764.68377976191
jn1cv6ar6dm750244,23003.07353678021
1j4gx38s02c170999,1581.7838541666667
2t2bk1ba6bc111736,21907.946428571428
1fadp3f28dl342037,9664.639382350953
1fadp3k24dl325371,9113.458426339284
1fm5k8d87dgb87969,26398.74269177027
2g2wp552961134973,3307.245163690476
4jgbb8gb3ba690523,26066.88802083333
wbakb83599cy60464,23847.942088293657
1n4al2ap1cn503357,7308.575148809525
1g1yy22g3y5105429,9446.609002976189
kmhdu4ad5au081842,9029.700520833336
1g1pc5sb0e7142826,11462.931547619048
2fmdk3jc0dbb27871,24185.82164586206
wddhf8jb1ea991393,42235.75396825396
1g1yy26e985133812,34978.09957837301
2c3cdybt5eh148689,23951.003024193556
2hgfb2f61ch317329,12851.783854166666
3n1ab7ap2el631087,13419.092131443922
wbxpc93448wj21263,8030.616319444443
1c3lc55r98n688947,2855.3255208333335
jn8as5mv0cw386801,15883.804379329338
jtdbt123730288987,1914.3061755952383
1c3ccbbg5en185493,13224.7265625
5xxgm4a74eg258565,14034.797735199849
2c3ccacg2ch279247,18484.19146825397
5tdza3ehxbs012225,15812.321118551587
jnras08u56x100150,7462.414434523808
wbakg7c59dj438209,34029.07552083333
1zvbp8em8e5238099,14266.343749999995
5fnrl384x7b119760,6551.796874999999
2mefm74w41x644771,1266.7150297619048
5tflu4en6fx118812,27915.234375
kmhct4ae8cu184733,7911.283482142856
3fa6p0hd4er155287,17781.479186246866
1gchk29u34e199665,1821.1015004960325
jtdkb20u173231239,5798.932291666668
1gnscje01er242188,33088.67424242425
2fmdk3gc6dbb70313,15690.93005952381
waujc68e22a134047,3175.1943824404766
1fahp2e80dg156342,12497.99063176407
1gcdc14n8lz223536,1066.5513392857142
wdbng70j42a306598,3047.9027157738096
ja3au86ux8u020423,6017.100694444444
3vwal7aj8am056971,8010.991443452383
1n4al2ap3bc171528,9551.112351190477
5yfburhe5ep021117,13105.238658910534
1c3ccbbb3en179910,12223.856026785712
3fahp0ja1cr226399,8936.876240079362
4a4mm41s36e054491,5184.490327380952
2fmdk3gcxeba42125,12400.494791666664
jthbn36f265047709,8320.931919642857
1g8zk5276wz278716,884.3322172619048
1fadp3f29dl263315,10587.789547109123
jthcf5c21c2035952,22189.316794789007
jhmap11411t003981,2237.8428819444443
5uxwx9c54d0a21295,29240.359002976198
5n1aa08cx8n605069,10019.882812499998
jn1bj0hp7em210203,31961.346416170632
1g4pr5skxd4242000,14248.515625
5npdh4aexdh307230,11200.954861111111
jn1cy0ar9am960501,13468.898809523811
4t1bf1fk1eu739069,17807.092013888887
jm1de1ky8c0136327,6199.896453373017
1gyfk63848r260492,25469.07924107143
1c3cccabxfn570075,16929.557291666664
1gnucbe09ar235224,17814.270833333336
5uxfe43569l267132,18045.28955853175
kmhct4ae9du551463,9653.25727028348
5gtdn13e878236285,10704.8828125
3vw2k7aj8cm424043,8855.734523809524
5xxgm4a77dg142694,12464.081101190477
1j8hh48kx7c534178,6172.8031994047615
5gtdn136568284141,12488.815104166666
5npeb4ac0eh930989,2282.5105406746034
1c3cdzab6dn631001,11988.321552579366
5tfhy5f12ax111084,26349.693080357138
jtddy32tx10050747,1432.6329985119048
2d8hn54169r663310,7408.256448412699
jn1da31d43t509242,2210.8956473214284
2c3cdxjg4eh364435,22088.241567460314
